gene	non-smoker	smoker	log2_fold_change	p_value	Regulation	Significance
ilmn_1785330_sh3bp4	242.81645161290322	230.61166666666668	-0.07440067131875948	0.5447366676993985	Downregulated	Not significant
ilmn_1690129_mgc50811	101.3466129032258	104.3125	0.041614176169097454	0.5169205429217283	Upregulated	Not significant
ilmn_1748908_prosc	154.0493548387097	156.185	0.01986326341075887	0.7542597580945667	Upregulated	Not significant
ilmn_1703524_srp68	143.22	138.11583333333334	-0.0523542553938644	0.3372628344281582	Downregulated	Not significant
ilmn_1738657_satb2	75.37258064516129	74.97	-0.007726387109129338	0.9016113870551911	Downregulated	Not significant
ilmn_1738675_ptpn6	439.58935483870965	489.7325	0.15583749025516933	0.04275550229611532	Upregulated	Significant
ilmn_1682176_clec3b	101.35354838709678	104.31416666666667	0.0415385018198223	0.517668929842647	Upregulated	Not significant
ilmn_1769027_cdc42se1	75.37258064516129	74.97083333333333	-0.007710350838812648	0.9018266381509876	Downregulated	Not significant
ilmn_1685088_rpl36	242.81645161290322	230.62083333333334	-0.07434332625073749	0.5450377835375748	Downregulated	Not significant
ilmn_1700081_fst	85.33209677419354	87.13666666666667	0.030191427081037732	0.7057888198242295	Upregulated	Not significant
ilmn_1758057_tor1aip2	78.12774193548387	72.01083333333334	-0.11762095531921274	0.09834953836493725	Downregulated	Not significant
ilmn_1786601_plagl2	160.44516129032257	153.54583333333332	-0.06341091800688771	0.31615307656758024	Downregulated	Not significant
ilmn_1785336_pmm2	914.7620967741935	925.5341666666667	0.016889660232359924	0.8768391550165658	Upregulated	Not significant
ilmn_1685413_alg8	154.0509677419355	156.185	0.01984815841206352	0.7544390461578279	Upregulated	Not significant
ilmn_1745677_coq4	85.32951612903226	87.13666666666667	0.03023505826339258	0.7053927739675627	Upregulated	Not significant
ilmn_1728975_sco1	73.55516129032259	72.975	-0.011424271737632382	0.835215773831214	Downregulated	Not significant
ilmn_1759017_znf333	106.70354838709677	102.55666666666667	-0.05718687640799706	0.3020923688390225	Downregulated	Not significant
ilmn_1739885_slc41a3	91.24129032258064	106.24166666666666	0.21959092994604765	0.08285035653633835	Upregulated	Not significant
ilmn_1668310_mocs2	101.34903225806451	104.31333333333333	0.0415912618219139	0.5171522974374223	Upregulated	Not significant
ilmn_1731736_rin3	106.715	102.5	-0.05813906778718178	0.2920893698480513	Downregulated	Not significant
ilmn_1689176_c4orf31	85.32854838709677	87.13666666666667	0.030251420296973256	0.7052443018399306	Upregulated	Not significant
ilmn_1666546_dusp14	106.70370967741935	102.485	-0.05819756581230575	0.2910641959690999	Downregulated	Not significant
ilmn_1681438_smarcd1	88.79967741935484	82.34666666666666	-0.10884418385335534	0.11871802152019603	Downregulated	Not significant
ilmn_1795865_fgfrl1	260.32951612903224	308.97333333333336	0.24714343472580377	0.36364106105879546	Upregulated	Not significant
ilmn_1723018_h-plk	106.69709677419355	102.54833333333333	-0.057216876385192406	0.3016107102500228	Downregulated	Not significant
ilmn_1691790_dact2	914.7672580645161	925.535	0.01688281922496887	0.8768882923523034	Upregulated	Not significant
ilmn_1720708_csnk1d	91.23854838709677	106.22749999999999	0.21944189845940965	0.08322426172422952	Upregulated	Not significant
ilmn_1751482_tmem39a	160.45870967741936	153.54583333333332	-0.06353273760868466	0.3151911248830882	Downregulated	Not significant
ilmn_1715120_dbi	101.34629032258064	104.31166666666667	0.04160724272389597	0.5169964375761292	Upregulated	Not significant
ilmn_1678678_slc37a4	1970.9593548387097	1919.6433333333334	-0.03805973999394493	0.6843392727326594	Downregulated	Not significant
ilmn_1713397_loc342897	1993.0977419354838	2006.2783333333334	0.00950930461822271	0.8273520826033348	Upregulated	Not significant
ilmn_1738529_bcs1l	75.37209677419355	75.05833333333334	-0.006018271918124239	0.9229924587671585	Downregulated	Not significant
ilmn_1810055_itfg3	914.7548387096774	925.5325	0.016898509207061607	0.8767757051957985	Upregulated	Not significant
ilmn_1728570_tcf21	106.70548387096774	102.4875	-0.05818636131716539	0.2912453872997586	Downregulated	Not significant
ilmn_1766712_tcf21	260.3241935483871	308.97333333333336	0.24717293172374696	0.3635901946634059	Upregulated	Not significant
ilmn_1777397_msx1	91.24129032258064	106.24166666666666	0.21959092994604765	0.08285035653633835	Upregulated	Not significant
ilmn_1766275_pik3cd	384.24725806451613	383.9141666666667	-0.0012511675866234092	0.9845011007945952	Downregulated	Not significant
ilmn_1707804_sult1a4	88.80354838709677	82.3525	-0.1088048775774763	0.11878520355132755	Downregulated	Not significant
ilmn_1670517_sult1a4	260.3382258064516	268.665	0.045421228164472624	0.631806934569111	Upregulated	Not significant
ilmn_1778041_znf512	242.81645161290322	230.62583333333333	-0.07431204808343121	0.5452021256959256	Downregulated	Not significant
ilmn_1657766_trim29	911.1048387096774	952.8883333333333	0.06469008698295774	0.42037184779771286	Upregulated	Not significant
ilmn_1741755_trim29	106.71370967741936	102.49833333333333	-0.05814508227658719	0.2919796094179145	Downregulated	Not significant
ilmn_1729216_cryab	3453.3062903225805	3287.0416666666665	-0.07118855522736896	0.24843831132181293	Downregulated	Not significant
ilmn_1798380_ubqln1	143.21983870967742	138.11583333333334	-0.052352630670504795	0.3372781710102798	Downregulated	Not significant
ilmn_1699423_znf146	73.54532258064516	72.975	-0.011231284504578998	0.8380182624376935	Downregulated	Not significant
ilmn_1720542_polr2i	260.325	308.97333333333336	0.2471684624428682	0.36359640371214086	Upregulated	Not significant
ilmn_1718607_tspan4	91.23903225806451	106.23	0.2194681999031293	0.08315814288184505	Upregulated	Not significant
ilmn_1797009_f3	276.47306451612906	284.7158333333333	0.04238379278737532	0.446006179142154	Upregulated	Not significant
ilmn_1758038_alkbh1	911.1145161290323	952.8883333333333	0.06467476329003934	0.42047746694736277	Upregulated	Not significant
ilmn_1799667_kif4a	101.34193548387097	104.31416666666667	0.04170381263575726	0.5160291982037295	Upregulated	Not significant
ilmn_1682299_ndufa11	143.21983870967742	138.11583333333334	-0.052352630670504795	0.3372781710102798	Downregulated	Not significant
ilmn_1697962_nsmce1	91.23790322580645	106.22416666666666	0.21940682868791092	0.0833125106374686	Upregulated	Not significant
ilmn_1793572_c21orf81	85.32854838709677	87.13666666666667	0.030251420296973256	0.7052443018399306	Upregulated	Not significant
ilmn_1665384_sh3bp5l	91.24209677419354	106.24583333333334	0.21963475810203012	0.08274073923246669	Upregulated	Not significant
ilmn_1691795_c19orf43	73.55806451612904	72.975	-0.011481213857569273	0.8344022283920709	Downregulated	Not significant
ilmn_1809173_loc729021	137.89854838709678	176.57083333333333	0.3566397824565613	0.1345009196946014	Upregulated	Not significant
ilmn_1651254_lpp	154.05	156.185	0.01985722139230272	0.7543314708629254	Upregulated	Not significant
ilmn_1735827_nisch	911.1022580645161	952.8883333333333	0.06469417332855844	0.42034368617145323	Upregulated	Not significant
ilmn_1814397_epb42	91.23854838709677	106.22749999999999	0.21944189845940965	0.08322426172422952	Upregulated	Not significant
ilmn_1671054_hla-a	1970.9587096774194	1919.6433333333334	-0.03805926775125555	0.6843430604000336	Downregulated	Not significant
ilmn_1682928_cpvl	3788.450806451613	4077.4975	0.10607597796894491	0.23533702790529437	Upregulated	Not significant
ilmn_1665243_fkbp14	911.1148387096774	952.8883333333333	0.06467425250307832	0.42048190127791585	Upregulated	Not significant
ilmn_1682495_foxp1	101.35161290322581	104.31333333333333	0.04155452702046573	0.517517801190625	Upregulated	Not significant
ilmn_1814165_ssbp3	88.80596774193549	82.3575	-0.10875659166982854	0.11888976436858624	Downregulated	Not significant
ilmn_1654518_lrch4	154.05129032258066	156.185	0.019845137431302166	0.7544749062267093	Upregulated	Not significant
ilmn_1664614_fau	242.81645161290322	230.67916666666667	-0.07397845648630173	0.5469600178303753	Downregulated	Not significant
ilmn_1733377_fastkd5	914.7501612903226	925.5316666666666	0.01690458718583975	0.8767320191808246	Upregulated	Not significant
ilmn_1680874_tubb2b	3453.3148387096776	3287.0416666666665	-0.07119212650062759	0.2484178709560982	Downregulated	Not significant
ilmn_1654942_nfic	91.23822580645161	106.22583333333333	0.21942436374221808	0.08326837325594579	Upregulated	Not significant
ilmn_1711005_cdc25a	911.1125806451613	952.8883333333333	0.06467782801560205	0.42045634146890376	Upregulated	Not significant
ilmn_1727194_calu	78.13322580645162	72.0125	-0.11768882578748788	0.09819695477986638	Downregulated	Not significant
ilmn_1664921_ppp6c	85.32822580645161	87.13666666666667	0.0302568743494038	0.7051948165992659	Upregulated	Not significant
ilmn_1737651_cdc40	1970.955	1919.6433333333334	-0.03805655235279145	0.6843648211065347	Downregulated	Not significant
ilmn_1653001_cables1	85.3367741935484	87.13666666666667	0.030112348926119376	0.7065070975174431	Upregulated	Not significant
ilmn_1777584_kars	260.3275806451613	308.97333333333336	0.24715416083709524	0.3636225634551068	Upregulated	Not significant
ilmn_1757646_ufm1	260.328064516129	308.97333333333336	0.24715147930179623	0.3636271877775321	Upregulated	Not significant
ilmn_1668414_fbxl11	276.47725806451615	284.7158333333333	0.04236191012915124	0.44623899061981553	Upregulated	Not significant
ilmn_1758398_guk1	253.0283870967742	250.9025	-0.012172403180229482	0.8564370060794293	Downregulated	Not significant
ilmn_1704398_fzd9	914.7670967741935	925.535	0.016883073598709362	0.8768864624001262	Upregulated	Not significant
ilmn_1766446_c6orf48	106.70306451612903	102.485	-0.05818884283715524	0.29113463570118125	Downregulated	Not significant
ilmn_1706118_hn1l	73.55290322580645	72.975	-0.011379981868271102	0.835854975258078	Downregulated	Not significant
ilmn_1697919_whsc1l1	212.18612903225807	207.7425	-0.030533954707335335	0.6254093261474547	Downregulated	Not significant
ilmn_1738346_efha1	85.32854838709677	87.13666666666667	0.030251420296973256	0.7052443018399306	Upregulated	Not significant
ilmn_1800952_psmd11	3453.301935483871	3287.0416666666665	-0.07118673589608392	0.24845015507158652	Downregulated	Not significant
ilmn_1799804_tmem186	260.3291935483871	268.605	0.045149054417563846	0.6337770288514524	Upregulated	Not significant
ilmn_1670638_pitpnc1	137.88774193548386	176.57083333333333	0.35675284401695523	0.13440337603722163	Upregulated	Not significant
ilmn_1740938_apoe	143.21983870967742	138.11583333333334	-0.052352630670504795	0.3372781710102798	Downregulated	Not significant
ilmn_1653429_slc35a3	91.23758064516129	106.2225	0.21938929329647708	0.08335667387482323	Upregulated	Not significant
ilmn_1698996_slc19a1	91.23967741935483	106.23333333333333	0.21950326731495293	0.08307007484329795	Upregulated	Not significant
ilmn_1790234_nupr1	143.22	138.11583333333334	-0.0523542553938644	0.3372628344281582	Downregulated	Not significant
ilmn_1724907_nudt3	160.45032258064515	153.54583333333332	-0.063457326687145807	0.315800832964251	Downregulated	Not significant
ilmn_1804633_c8orf42	911.0958064516129	952.8883333333333	0.06470438924319719	0.4202732885171937	Upregulated	Not significant
ilmn_1776547_rabggta	1970.957741935484	1919.6433333333334	-0.03805855938693155	0.6843487419218331	Downregulated	Not significant
ilmn_1805543_adamts9	154.05806451612904	156.185	0.01978169829655113	0.75526794189865	Upregulated	Not significant
ilmn_1706558_flj20628	276.4720967741936	284.7158333333333	0.042388842678716815	0.4459653517666675	Upregulated	Not significant
ilmn_1666004_wasl	1993.0948387096773	2006.2708333333333	0.009506012920589047	0.8274053344648877	Upregulated	Not significant
ilmn_1765578_tiparp	78.1158064516129	72.03416666666666	-0.11693314564333118	0.10089927765908836	Downregulated	Not significant
ilmn_1655203_wdr53	3453.303870967742	3287.0416666666665	-0.07118754448804943	0.24844487896402884	Downregulated	Not significant
ilmn_1724406_ccdc95	253.0324193548387	250.9025	-0.012195393772028806	0.856178283754933	Downregulated	Not significant
ilmn_1692960_chrna10	911.0996774193549	952.8883333333333	0.06469825968573305	0.4203155260106406	Upregulated	Not significant
ilmn_1799969_snapap	242.81645161290322	230.70916666666668	-0.07379084510490867	0.5479492628995787	Downregulated	Not significant
ilmn_1658247_oas1	154.0493548387097	156.185	0.01986326341075887	0.7542597580945667	Upregulated	Not significant
ilmn_1767549_bloc1s1	78.12548387096774	72.0275	-0.11724538932962797	0.09984388091862052	Downregulated	Not significant
ilmn_1692390_ccnt1	78.12870967741935	72.03166666666667	-0.11722150206812984	0.10001449555603402	Downregulated	Not significant
ilmn_1778611_gbas	75.37209677419355	75.0575	-0.0060342894938951	0.9227787566289627	Downregulated	Not significant
ilmn_1815718_btrc	160.44967741935483	153.54583333333332	-0.06345152568375459	0.31584488181498666	Downregulated	Not significant
ilmn_1794046_mtx2	1970.9679032258064	1919.6433333333334	-0.03806599719498625	0.684290706400607	Downregulated	Not significant
ilmn_1343291_eef1a1	143.21967741935484	138.11583333333334	-0.0523510059453156	0.3372935084617129	Downregulated	Not significant
ilmn_2038774_eef1a1	276.4670967741935	284.7158333333333	0.042414934065577836	0.44568091646295627	Upregulated	Not significant
ilmn_1778991_nfib	439.58935483870965	489.7325	0.15583749025516933	0.04275550229611532	Upregulated	Significant
ilmn_1676422_dcx	154.0493548387097	156.185	0.01986326341075887	0.7542597580945667	Upregulated	Not significant
ilmn_1762407_cables2	384.24725806451613	383.9141666666667	-0.0012511675866234092	0.9845011007945952	Downregulated	Not significant
ilmn_1716421_adra1d	75.37209677419355	75.05	-0.006178455679004985	0.9209115774972325	Downregulated	Not significant
ilmn_1775943_brms1l	276.47241935483873	284.7158333333333	0.042387159379638946	0.4459703710213919	Upregulated	Not significant
ilmn_1688095_hmgcl	914.7566129032258	925.5333333333333	0.016897010037775752	0.8767863435187153	Upregulated	Not significant
ilmn_1748424_grhl2	91.2358064516129	106.21333333333334	0.2192928426169574	0.08360003412186114	Upregulated	Not significant
ilmn_1699687_usp9y	276.4743548387097	284.7158333333333	0.04237705962641612	0.4460778026079574	Upregulated	Not significant
ilmn_1809951_znf200	914.7638709677419	925.5341666666667	0.016886862108388086	0.8768593091549179	Upregulated	Not significant
ilmn_1761147_gabpb2	160.44790322580644	153.54583333333332	-0.06343557280415532	0.315926993735826	Downregulated	Not significant
ilmn_1808938_pigf	260.325	268.60833333333335	0.045190197895432875	0.6334693955335502	Upregulated	Not significant
ilmn_1701413_pigq	384.24693548387097	383.9141666666667	-0.0012499564245847133	0.9845160970619882	Downregulated	Not significant
ilmn_1803745_suox	212.16774193548386	207.74333333333334	-0.030403144637792253	0.6269221960798022	Downregulated	Not significant
ilmn_1736597_tkt	143.21967741935484	138.11583333333334	-0.0523510059453156	0.3372935084617129	Downregulated	Not significant
ilmn_1774661_snrpb	143.21983870967742	138.11583333333334	-0.052352630670504795	0.3372781710102798	Downregulated	Not significant
ilmn_1713301_dgcr2	260.3296774193548	308.97333333333336	0.2471425408867957	0.3636404924511478	Upregulated	Not significant
ilmn_1720540_insl4	75.37225806451613	75.0925	-0.005364791630983575	0.9314394330900229	Downregulated	Not significant
ilmn_1811373_fam20b	88.795	82.365	-0.108447029456123	0.11984744693596174	Downregulated	Not significant
ilmn_1796595_c5orf22	91.23951612903225	106.2325	0.2194945005884005	0.08309208216756413	Upregulated	Not significant
ilmn_1769705_loc440093	260.3325806451613	268.61083333333335	0.04516161476647318	0.6336909092920815	Upregulated	Not significant
ilmn_1746737_thsd4	73.54806451612903	72.975	-0.011285070426618617	0.8372248661091117	Downregulated	Not significant
ilmn_1664641_med4	242.81645161290322	230.6275	-0.07430162217835459	0.5452569147961515	Downregulated	Not significant
ilmn_1813148_tom1	106.70483870967742	102.48666666666666	-0.05818936919328685	0.2911907974010888	Downregulated	Not significant
ilmn_1807201_fam104a	212.17129032258066	207.745	-0.03041569841315455	0.6267862874431003	Downregulated	Not significant
ilmn_1680104_slc35c1	1993.086935483871	2006.2908333333335	0.00952611544113958	0.827062782018327	Upregulated	Not significant
ilmn_1679311_stk40	1993.0932258064515	2006.315	0.009538940000949406	0.8268508793539238	Upregulated	Not significant
ilmn_1682404_setmar	3453.3017741935482	3287.0416666666665	-0.0711866685133994	0.2484505977862787	Downregulated	Not significant
ilmn_1698213_rbm3	3453.3074193548387	3287.0416666666665	-0.07118902690547588	0.2484352125522954	Downregulated	Not significant
ilmn_1699631_gats	106.70241935483871	102.4825	-0.0582153130726082	0.29082811488601523	Downregulated	Not significant
ilmn_1690887_ranbp5	276.46758064516126	284.7158333333333	0.042412409072032975	0.4457018868875272	Upregulated	Not significant
ilmn_1707585_tscot	1993.098064516129	2006.2791666666667	0.009509670361348557	0.8273461661809776	Upregulated	Not significant
ilmn_1658196_zxdb	137.8898387096774	176.57083333333333	0.35673090600644775	0.13442228519419458	Upregulated	Not significant
ilmn_1751330_rbck1	101.35451612903226	104.31416666666667	0.04152472677348119	0.517806411047129	Upregulated	Not significant
ilmn_1785292_zc3h14	276.47048387096777	284.7158333333333	0.042397259203566934	0.4458629611091586	Upregulated	Not significant
ilmn_1745961_serpina1	143.21967741935484	138.11583333333334	-0.0523510059453156	0.3372935084617129	Downregulated	Not significant
ilmn_1791754_cpt1b	439.58935483870965	489.7325	0.15583749025516933	0.04275550229611532	Upregulated	Significant
ilmn_1672443_qdpr	160.43387096774194	153.54583333333332	-0.0633093938138657	0.31692574835818477	Downregulated	Not significant
ilmn_1771964_gsta4	242.81645161290322	230.68083333333334	-0.07396803299169968	0.5470149404705034	Downregulated	Not significant
ilmn_1732452_mapkapk3	137.89129032258063	176.57083333333333	0.356715718348437	0.13443660566794002	Upregulated	Not significant
ilmn_1809695_camk2g	101.35403225806452	104.31416666666667	0.04153161428021087	0.5177376673477776	Upregulated	Not significant
ilmn_1803197_rab3ip	260.33	308.97333333333336	0.24714075321044124	0.363645685590546	Upregulated	Not significant
ilmn_1782084_loc200810	91.2366129032258	106.2175	0.2193366850993045	0.08348931878202599	Upregulated	Not significant
ilmn_1662741_edg4	160.45483870967743	153.54583333333332	-0.06349793305778272	0.31549263914644343	Downregulated	Not significant
ilmn_1759842_flj43806	143.21967741935484	138.11583333333334	-0.0523510059453156	0.3372935084617129	Downregulated	Not significant
ilmn_1696532_rbbp5	276.47483870967744	284.7158333333333	0.042374534699157904	0.44612120521788945	Upregulated	Not significant
ilmn_1669376_dram	1993.0858064516128	2006.2858333333334	0.009523337257878411	0.8271086060324686	Upregulated	Not significant
ilmn_1745385_hnrpm	85.33048387096774	87.13666666666667	0.03021869641537674	0.7055412706887383	Upregulated	Not significant
ilmn_1769839_l1td1	276.4743548387097	284.7158333333333	0.04237705962641612	0.4460778026079574	Upregulated	Not significant
ilmn_1805395_ltbp3	260.3208064516129	308.97333333333336	0.24719170285462966	0.36355782843593887	Upregulated	Not significant
ilmn_1721283_hspb6	3790.663548387097	4077.51	0.10523800361459848	0.23878317138116456	Upregulated	Not significant
ilmn_1761131_peci	260.33290322580643	308.97333333333336	0.2471246642229307	0.3636734338800036	Upregulated	Not significant
ilmn_1779633_psmd6	911.0990322580645	952.8883333333333	0.06469928127683522	0.4203084861994165	Upregulated	Not significant
ilmn_1654287_adcy9	439.58935483870965	489.7325	0.15583749025516933	0.04275550229611532	Upregulated	Significant
ilmn_1774196_urm1	260.3217741935484	308.97333333333336	0.24718633964945574	0.3635670756678443	Upregulated	Not significant
ilmn_1809632_nefm	143.21983870967742	138.11583333333334	-0.052352630670504795	0.3372781710102798	Downregulated	Not significant
ilmn_1697682_recql5	439.58935483870965	489.7325	0.15583749025516933	0.04275550229611532	Upregulated	Significant
ilmn_1683444_ctdspl	260.3240322580645	308.97333333333336	0.24717382558158424	0.36358868017807944	Upregulated	Not significant
ilmn_1670134_fads1	143.21967741935484	138.11583333333334	-0.0523510059453156	0.3372935084617129	Downregulated	Not significant
ilmn_1693604_grm2	276.4720967741936	284.7158333333333	0.042388842678716815	0.44595246786410025	Upregulated	Not significant
ilmn_1785413_atp2c2	439.58935483870965	489.7325	0.15583749025516933	0.04275550229611532	Upregulated	Significant
ilmn_1666618_c12orf32	75.37193548387097	75.03916666666667	-0.006383633904267787	0.9183464379649935	Downregulated	Not significant
ilmn_1667183_aifm1	91.23822580645161	106.22583333333333	0.21942436374221808	0.08326837325594579	Upregulated	Not significant
ilmn_1686915_ccdc34	160.43774193548387	153.54583333333332	-0.0633442029134584	0.3166610587661006	Downregulated	Not significant
ilmn_1657547_ccdc34	253.02451612903226	250.9025	-0.012150331867411192	0.8567085516623852	Downregulated	Not significant
ilmn_1789357_dlx3	276.4753225806452	284.7158333333333	0.042372009776318525	0.4461315265280634	Upregulated	Not significant
ilmn_1763634_pex14	1993.086129032258	2006.2875	0.009524302236566171	0.8270926417235112	Upregulated	Not significant
ilmn_1675577_c14orf172	160.44306451612903	153.54583333333332	-0.06339206405409267	0.31629684883933373	Downregulated	Not significant
ilmn_1667510_c12orf65	137.8941935483871	176.57083333333333	0.35668534351206077	0.13446321448672285	Upregulated	Not significant
ilmn_1661039_mrpl30	137.89483870967743	176.57083333333333	0.35667859363526927	0.13446912842879685	Upregulated	Not significant
ilmn_1689979_tmem9b	101.34064516129033	104.31416666666667	0.04172218167351428	0.515845884569966	Upregulated	Not significant
ilmn_1698419_ncor2	106.71306451612904	102.49833333333333	-0.058136360118857554	0.2920500907104725	Downregulated	Not significant
ilmn_1655734_bxdc5	137.8941935483871	176.57083333333333	0.35668534351206077	0.1344616212226772	Upregulated	Not significant
ilmn_1756065_cops8	439.58935483870965	489.7325	0.15583749025516933	0.04275550229611532	Upregulated	Significant
ilmn_1744613_cxorf53	143.22	138.11583333333334	-0.0523542553938644	0.3372628344281582	Downregulated	Not significant
ilmn_1811650_dus2l	276.47564516129034	284.7158333333333	0.04237032649688087	0.44614943570530197	Upregulated	Not significant
ilmn_1746516_rps25	73.54983870967742	72.975	-0.011319872013559417	0.8367224657595956	Downregulated	Not significant
ilmn_1796349_smpdl3a	143.21967741935484	138.11583333333334	-0.0523510059453156	0.3372935084617129	Downregulated	Not significant
ilmn_1778956_sts	914.7601612903226	925.5333333333333	0.016891413761709818	0.8768266865560492	Upregulated	Not significant
ilmn_1720838_decr1	73.55370967741935	72.975	-0.011395799834842452	0.8356266401732751	Downregulated	Not significant
ilmn_1719452_fbxl15	91.23854838709677	106.22749999999999	0.21944189845940965	0.08322426172422952	Upregulated	Not significant
ilmn_1805796_loc114984	384.2598387096774	383.9141666666667	-0.0012984021130530803	0.983915412819122	Downregulated	Not significant
ilmn_1695000_tfip11	911.1022580645161	952.8883333333333	0.06469417332855844	0.42034368617145323	Upregulated	Not significant
ilmn_1672571_tfip11	911.0970967741936	952.8883333333333	0.06470234605448232	0.4202873673153017	Upregulated	Not significant
ilmn_1719163_znf557	154.05161290322582	156.185	0.019842116456866864	0.7545107671139161	Upregulated	Not significant
ilmn_1675186_me2	911.1141935483871	952.8883333333333	0.06467527407718093	0.4204748661449854	Upregulated	Not significant
ilmn_1681845_papd4	276.46758064516126	284.7158333333333	0.042412409072032975	0.4457018868875272	Upregulated	Not significant
ilmn_1672287_mynn	260.3314516129032	308.97333333333336	0.24713270869425774	0.3636572366769304	Upregulated	Not significant
ilmn_1699676_c14orf147	914.7643548387097	925.5341666666667	0.01688609898461036	0.8768648139849259	Upregulated	Not significant
ilmn_1804117_fam89b	253.0291935483871	250.9025	-0.012177001327899438	0.8563945082945479	Downregulated	Not significant
ilmn_1792168_gale	1993.0996774193547	2006.2833333333333	0.00951149907381185	0.8273165854227917	Upregulated	Not significant
ilmn_1677200_cyfip2	73.54532258064516	72.975	-0.011231284504578998	0.8380182624376935	Downregulated	Not significant
ilmn_1792666_znf238	1970.9640322580644	1919.6433333333334	-0.03806316374882016	0.6843132829320151	Downregulated	Not significant
ilmn_1805750_ifitm3	1970.9654838709678	1919.6433333333334	-0.03806422629178467	0.6843048166892527	Downregulated	Not significant
ilmn_1798874_tmem85	260.3241935483871	308.97333333333336	0.24717293172374696	0.3635898628465144	Upregulated	Not significant
ilmn_1752283_itch	75.37258064516129	74.96916666666667	-0.007742423557698938	0.9013960928821644	Downregulated	Not significant
ilmn_1726989_c1orf86	253.02806451612904	250.9025	-0.012170563917058114	0.8564703958406131	Downregulated	Not significant
ilmn_1753758_il27	384.2541935483871	383.9141666666667	-0.0012772073245212274	0.9841778890733539	Downregulated	Not significant
ilmn_1700847_pms1	253.02967741935484	250.9025	-0.012179760209466975	0.8563620312921647	Downregulated	Not significant
ilmn_1709486_srpx	3453.303064516129	3287.0416666666665	-0.07118720757478537	0.24844709248381555	Downregulated	Not significant
ilmn_1733937_mmd	914.7551612903226	925.5325	0.01689800045280833	0.8767793800141092	Upregulated	Not significant
ilmn_1718924_etfa	3453.3054838709677	3287.0416666666665	-0.07118821831434122	0.24844048838528812	Downregulated	Not significant
ilmn_1657088_mylk2	137.88677419354838	176.57083333333333	0.3567629693650894	0.13439522692134603	Upregulated	Not significant
ilmn_1703284_spire2	911.0990322580645	952.8883333333333	0.06469928127683522	0.4203084861994165	Upregulated	Not significant
ilmn_1765649_irf3	85.33741935483872	87.13666666666667	0.030101441934560984	0.7066062151754543	Upregulated	Not significant
ilmn_1728914_prune	106.70306451612903	102.48333333333333	-0.058212304917329025	0.29088261732797893	Downregulated	Not significant
ilmn_1734608_znf77	78.12225806451613	72.045	-0.1168353405349598	0.10145092746342088	Downregulated	Not significant
ilmn_1730182_zfat1	143.22032258064516	138.11583333333334	-0.05235750483509435	0.33723216387184907	Downregulated	Not significant
ilmn_1783702_morc3	91.23645161290322	106.21666666666667	0.21932791677142605	0.08351144890706619	Upregulated	Not significant
ilmn_1800834_rgs16	101.34806451612903	104.31333333333333	0.041605037613609105	0.5170149406497104	Upregulated	Not significant
ilmn_1702171_aytl2	276.46693548387094	284.7158333333333	0.04241577573107458	0.4456660992409326	Upregulated	Not significant
ilmn_1709643_tmem69	260.3325806451613	268.61083333333335	0.04516161476647318	0.6336909092920815	Upregulated	Not significant
ilmn_1666206_gsdml	253.03064516129032	250.9025	-0.012185277956774442	0.8562970780465976	Downregulated	Not significant
ilmn_1667716_tmem101	91.2408064516129	106.23916666666666	0.21956463204143584	0.08291620428923095	Upregulated	Not significant
ilmn_1742782_bat4	88.80483870967741	82.38833333333334	-0.10819822897665257	0.1203698069335879	Downregulated	Not significant
ilmn_1764383_mcoln1	911.1093548387097	952.8883333333333	0.06468293590600759	0.42042113416981786	Upregulated	Not significant
ilmn_1715032_kiaa1542	101.34758064516129	104.31333333333333	0.04161192555878453	0.5169462715612445	Upregulated	Not significant
ilmn_1693941_igsf9	3453.303225806452	3287.0416666666665	-0.07118727495744458	0.24844664977759867	Downregulated	Not significant
ilmn_1679083_znf93	143.21951612903226	138.11583333333334	-0.052349381218296506	0.33730884678245665	Downregulated	Not significant
ilmn_1680129_nsun2	911.1074193548387	952.8883333333333	0.06468600064893165	0.4204000108893924	Upregulated	Not significant
ilmn_1735220_cav2	73.56532258064516	72.975	-0.011623559325532976	0.8323530151761578	Downregulated	Not significant
ilmn_1795484_pgc	276.47467741935486	284.7158333333333	0.04237537634108616	0.44609570997937575	Upregulated	Not significant
ilmn_1718309_cox15	276.46854838709675	284.7158333333333	0.0424073590982009	0.44575557287461465	Upregulated	Not significant
ilmn_1671933_clcc1	3453.3161290322582	3287.0416666666665	-0.07119266555997415	0.24841447534647343	Downregulated	Not significant
ilmn_1669109_clcc1	260.32032258064515	308.97333333333336	0.24719438446469352	0.3635532048984832	Upregulated	Not significant
ilmn_1762712_hhex	143.22	138.11583333333334	-0.0523542553938644	0.3372628344281582	Downregulated	Not significant
ilmn_1744835_mrpl21	75.37209677419355	75.05	-0.006178455679004985	0.9209115774972325	Downregulated	Not significant
ilmn_1654929_nme4	88.8024193548387	82.35083333333333	-0.10881573314848231	0.11876736520632575	Downregulated	Not significant
ilmn_1694798_c5orf28	384.26435483870966	383.9141666666667	-0.001315357719691258	0.9837105015752432	Downregulated	Not significant
ilmn_1672208_adamts19	911.1093548387097	952.8883333333333	0.06468293590600759	0.42042113416981786	Upregulated	Not significant
ilmn_1680085_tp53i3	1993.098387096774	2006.28	0.009510036104263299	0.8273402498488579	Upregulated	Not significant
